query_id,candidate_id,relevance
SS08,38806-8_chunk_000042,1
SS08,54460-0_chunk_000446,1
SS08,65606-0_chunk_000056,1
EM01,20054-8_chunk_000204,2
EM01,54097-0_chunk_000109,2
EM01,58711-0_chunk_000068,1
EM01,20861-8_chunk_000070,1
EM01,30110-8_chunk_000273,1
EM01,65790-0_chunk_000120,1
EM01,56960-8_chunk_000094,1
EM01,45895-8_chunk_000346,1
EM01,40387-8_chunk_000298,1
EM01,47597-0_chunk_000206,2
EM01,20745-8_chunk_000268,2
EM01,36937-8_chunk_000116,1
EM01,20745-8_chunk_000277,1
EM01,54291-8_chunk_000077,1
EM01,54291-8_chunk_000040,1
EM01,54291-8_chunk_000079,2
EM01,1709-0_chunk_000345,1
EM01,11397-8_chunk_000008,2
EM01,61359-0_chunk_000245,1
EM01,4309-0_chunk_000228,1
EM01,2014-0_chunk_000062,2
EM01,20745-8_chunk_000210,2
EM01,65620-0_chunk_000114,1
EM01,42740-8_chunk_000180,1
EM01,9105-8_chunk_000033,1
EM01,20745-8_chunk_000063,2
EM01,38982-8_chunk_000002,1
EM01,40615-8_chunk_000164,1
EM01,53707-0_chunk_000218,2
EM01,31194-8_chunk_000102,1
EM01,54291-8_chunk_000045,1
EM01,34156-8_chunk_000368,2
EM01,40615-8_chunk_000165,2
EM01,39907-8_chunk_000056,2
EM01,47676-8_chunk_000075,1
EM01,18607-8_chunk_000334,1
EM01,46337-8_chunk_000271,1
EM01,45895-8_chunk_000329,1
EM01,60071-0_chunk_000005,1
EM01,40350-8_chunk_000047,1
EM01,57070-0_chunk_000532,2
EM01,14696-8_chunk_000172,1
EM01,44314-8_chunk_000103,2
EM01,33845-8_chunk_000247,1
EM01,41256-8_chunk_000078,1
EM01,41194-8_chunk_000046,1
EM01,36789-8_chunk_000060,2
EM01,30623-8_chunk_000274,2
EM02,34361-8_chunk_000252,1
EM02,51932-8_chunk_000085,1
EM02,16505-8_chunk_000086,1
EM02,15627-8_chunk_000030,1
EM02,12264-8_chunk_000218,1
EM02,4593-0_chunk_000000,1
EM02,16505-8_chunk_000196,2
EM02,16505-8_chunk_000266,1
EM02,38302-8_chunk_000010,1
EM02,10592-8_chunk_000055,1
EM02,10456-8_chunk_000179,1
EM02,15627-8_chunk_000034,1
EM02,16505-8_chunk_000216,1
EM02,63479-0_chunk_000001,1
EM02,38302-8_chunk_000002,1
EM02,41716-8_chunk_000033,1
EM02,16507-8_chunk_000044,1
EM02,8740-8_chunk_000044,1
EM02,52836-0_chunk_000155,1
EM02,65900-0_chunk_000074,1
EM02,45366-8_chunk_000182,1
EM02,50489-8_chunk_000007,1
EM02,38302-8_chunk_000007,1
EM02,43293-8_chunk_000024,1
EM02,43952-8_chunk_000012,1
EM02,56280-0_chunk_000016,1
EM02,43952-8_chunk_000114,1
EM02,63479-0_chunk_000025,1
EM02,38302-8_chunk_000009,1
EM02,48124-8_chunk_000043,1
EM02,47597-0_chunk_000121,1
EM02,7821-0_chunk_000067,1
EM02,14960-0_chunk_000093,1
EM02,53571-0_chunk_000683,1
EM02,15210-8_chunk_000071,1
EM02,52310-0_chunk_000181,1
EM02,36085-8_chunk_000081,1
EM02,53192-0_chunk_000016,1
EM02,10456-8_chunk_000178,1
EM02,58711-0_chunk_000229,1
EM02,10592-8_chunk_000007,1
EM02,34298-8_chunk_000131,1
EM02,43909-8_chunk_000020,1
EM02,58340-0_chunk_000205,1
EM02,38302-8_chunk_000003,1
EM02,65310-0_chunk_000230,1
EM02,44588-0_chunk_000216,1
EM02,5260-0_chunk_000151,1
EM02,60485-0_chunk_000430,1
EM02,34944-8_chunk_000132,1
EM02,37578-8_chunk_000118,2
EM02,40783-8_chunk_000088,1
EM02,22358-8_chunk_000046,1
EM02,38302-8_chunk_000000,2
EM02,38302-8_chunk_000006,1
EM02,38302-8_chunk_000008,1
EM02,14262-0_chunk_000348,1
EM03,15603-8_chunk_000223,1
EM03,54990-0_chunk_000142,1
EM03,18705-8_chunk_000076,2
EM03,20131-8_chunk_000041,1
EM03,46487-0_chunk_000164,0
EM03,62175-0_chunk_000180,1
EM03,40510-8_chunk_000156,1
EM03,28331-8_chunk_000069,1
EM03,40146-8_chunk_000160,1
EM03,62175-0_chunk_000165,1
EM03,43818-0_chunk_000206,1
EM03,40853-8_chunk_000350,2
EM03,11397-8_chunk_000089,1
EM03,20054-8_chunk_000116,1
EM03,42740-8_chunk_000018,1
EM03,43280-0_chunk_000057,1
EM03,46952-0_chunk_000015,2
EM03,39822-0_chunk_000083,1
EM03,20131-8_chunk_000079,1
EM03,36518-8_chunk_000085,1
EM03,20131-8_chunk_000045,1
EM03,62175-0_chunk_000176,1
EM03,20131-8_chunk_000163,1
EM03,363-0_chunk_000025,1
EM03,24335-8_chunk_000011,2
EM03,57068-0_chunk_000036,1
EM03,50004-8_chunk_000150,2
EM03,20131-8_chunk_000159,1
EM03,62175-0_chunk_000194,1
EM03,20131-8_chunk_000166,1
EM03,6991-8_chunk_000022,1
EM03,50010-0_chunk_000051,1
EM03,20131-8_chunk_000095,1
EM03,64269-0_chunk_000288,2
EM03,38064-8_chunk_000112,1
EM03,31200-8_chunk_000090,1
EM03,25470-8_chunk_000065,1
EM03,29861-8_chunk_000114,2
EM03,7368-0_chunk_000101,1
EM03,23296-8_chunk_000002,1
EM03,14589-8_chunk_000128,1
EM03,20131-8_chunk_000003,1
EM03,12185-8_chunk_000138,1
EM03,20131-8_chunk_000078,1
EM03,28595-8_chunk_000034,2
EM03,19131-8_chunk_000080,2
EM03,8924-0_chunk_000056,1
EM03,29668-8_chunk_000147,2
EM03,7368-0_chunk_000163,1
EM03,9107-0_chunk_000204,1
EM03,7368-0_chunk_000100,1
EM03,13261-8_chunk_000229,1
EM03,41259-0_chunk_000093,1
EM03,20131-8_chunk_000086,1
EM03,40930-8_chunk_000255,1
EM03,3083-0_chunk_000030,2
EM03,43387-0_chunk_000035,2
EM03,54101-0_chunk_000049,1
EM04,34680-0_chunk_000094,1
EM04,9087-8_chunk_000396,1
EM04,34440-8_chunk_000126,1
EM04,48941-8_chunk_000067,1
EM04,55952-0_chunk_000078,1
EM04,61388-0_chunk_000007,1
EM04,32440-8_chunk_000104,1
EM04,33524-8_chunk_000143,1
EM04,13334-8_chunk_000064,2
EM04,35096-8_chunk_000202,1
EM04,28277-8_chunk_000000,1
EM04,59444-0_chunk_000023,0
EM04,24532-8_chunk_000062,1
EM04,42446-0_chunk_000179,0
EM04,21070-8_chunk_000060,1
EM04,65654-0_chunk_000004,1
EM04,42410-0_chunk_000292,1
EM04,11882-0_chunk_000211,1
EM04,47361-0_chunk_000088,1
EM04,29407-8_chunk_000056,1
EM04,7774-0_chunk_000023,1
EM04,34680-0_chunk_000053,1
EM04,65654-0_chunk_000006,1
EM04,10213-8_chunk_000183,1
EM04,52782-8_chunk_000086,1
EM04,60332-8_chunk_000027,1
EM04,65215-0_chunk_000001,1
EM04,39886-0_chunk_000082,0
EM04,26152-8_chunk_000221,0
EM04,65654-0_chunk_000005,1
EM04,55195-0_chunk_000857,1
EM04,33458-8_chunk_000282,1
EM04,51954-0_chunk_000020,1
EM04,24244-8_chunk_000202,1
EM04,29265-8_chunk_000416,1
EM04,12330-0_chunk_000021,1
EM04,55195-0_chunk_000741,1
EM04,45366-8_chunk_000004,0
EM04,48941-8_chunk_000225,1
EM04,21060-8_chunk_000082,1
EM04,19655-8_chunk_000086,1
EM04,65654-0_chunk_000003,1
EM04,54176-0_chunk_000093,1
EM04,35096-8_chunk_000203,1
EM04,45368-0_chunk_000347,1
EM05,55405-8_chunk_000095,1
EM05,60071-0_chunk_000076,1
EM05,66129-0_chunk_000115,1
EM05,46859-8_chunk_000077,1
EM05,20861-8_chunk_000028,1
EM05,44186-0_chunk_000050,1
EM05,23609-8_chunk_000116,2
EM05,14696-8_chunk_000300,1
EM05,23609-8_chunk_000036,1
EM05,23609-8_chunk_000162,1
EM05,20423-8_chunk_000068,1
EM05,39434-8_chunk_000016,1
EM05,12020-8_chunk_000102,1
EM05,55195-0_chunk_000721,1
EM05,9105-8_chunk_000024,1
EM05,20861-8_chunk_000034,1
EM05,6563-8_chunk_000043,1
EM05,8133-8_chunk_000223,1
EM05,61184-0_chunk_000220,1
EM05,36550-8_chunk_000142,2
EM05,39293-0_chunk_000164,1
EM05,57596-0_chunk_000036,1
EM05,9105-8_chunk_000056,1
EM05,2665-0_chunk_000160,1
EM05,12020-8_chunk_000030,1
EM05,53121-0_chunk_000126,1
EM05,39595-8_chunk_000081,2
EM05,53121-0_chunk_000141,1
EM05,20861-8_chunk_000058,1
EM05,10592-8_chunk_000095,1
EM05,9105-8_chunk_000030,1
EM05,20861-8_chunk_000074,2
EM05,967-0_chunk_000388,2
EM05,14729-8_chunk_000001,1
EM05,60071-0_chunk_000029,1
EM05,53121-0_chunk_000205,1
EM05,61366-0_chunk_000022,1
EM05,56435-0_chunk_000056,2
EM05,18980-8_chunk_000011,1
EM05,53121-0_chunk_000125,1
EM05,60071-0_chunk_000066,1
EM05,55330-0_chunk_000516,1
EM05,52606-0_chunk_000063,1
EM05,61561-0_chunk_000248,1
EM06,10763-8_chunk_000075,2
EM06,40340-8_chunk_000064,1
EM06,55244-8_chunk_000068,2
EM06,23090-0_chunk_000072,1
EM06,7152-8_chunk_000041,1
EM06,42490-8_chunk_000004,2
EM06,18396-0_chunk_000098,2
EM06,53792-8_chunk_000351,1
EM06,20423-8_chunk_000085,2
EM06,41672-8_chunk_000423,2
EM06,55158-0_chunk_000032,1
EM06,36054-8_chunk_000183,2
EM06,18396-0_chunk_000180,2
EM06,45173-0_chunk_000005,1
EM06,63729-0_chunk_000080,2
EM06,53275-0_chunk_000545,1
EM06,31602-8_chunk_000065,1
EM06,1438-0_chunk_000129,1
EM06,36757-8_chunk_000020,1
EM06,36085-8_chunk_000051,1
EM06,26131-8_chunk_000037,1
EM06,7671-0_chunk_000590,1
EM06,8071-8_chunk_000462,1
EM06,1709-0_chunk_000123,1
EM06,30326-8_chunk_000109,1
EM06,3971-0_chunk_000175,1
EM06,16583-8_chunk_000098,1
EM06,8124-8_chunk_000148,1
EM06,7421-0_chunk_000027,1
EM06,35346-8_chunk_000116,2
EM06,41338-8_chunk_000123,1
EM06,59553-8_chunk_000595,1
EM06,9150-8_chunk_000075,1
EM06,30061-8_chunk_000035,1
EM06,33097-8_chunk_000146,2
EM06,7814-0_chunk_000280,2
EM06,45122-8_chunk_000020,1
EM06,10763-8_chunk_000043,2
EM06,39306-8_chunk_000580,1
EM06,16005-0_chunk_000132,1
EM06,10763-8_chunk_000091,2
EM06,66129-0_chunk_000243,1
EM06,7421-0_chunk_000038,1
EM06,35120-8_chunk_000610,1
EM07,53023-0_chunk_000130,1
EM07,20861-8_chunk_000014,1
EM07,20861-8_chunk_000074,1
EM07,59553-8_chunk_000868,1
EM07,20861-8_chunk_000026,1
EM07,20861-8_chunk_000008,1
EM07,20861-8_chunk_000065,1
EM07,20861-8_chunk_000019,1
EM07,20861-8_chunk_000083,1
EM07,20861-8_chunk_000060,1
EM07,20861-8_chunk_000092,1
EM07,44384-8_chunk_000078,1
EM07,29916-8_chunk_000034,1
EM07,43741-8_chunk_000195,1
EM07,20861-8_chunk_000017,1
EM07,20861-8_chunk_000006,1
EM07,9105-8_chunk_000030,1
EM07,20861-8_chunk_000055,1
EM07,56313-0_chunk_000188,1
EM07,7152-8_chunk_000300,1
EM07,4593-0_chunk_000093,1
EM07,52622-0_chunk_000244,1
EM07,20861-8_chunk_000034,1
EM07,32107-8_chunk_000012,2
EM07,56313-0_chunk_000195,1
EM07,22757-8_chunk_000371,1
EM07,25977-8_chunk_000469,1
EM07,20861-8_chunk_000013,1
EM07,20739-8_chunk_000127,1
EM07,53121-0_chunk_000108,1
EM07,17801-8_chunk_000054,1
EM07,33868-8_chunk_000023,0
EM07,28700-8_chunk_000212,1
EM07,42115-8_chunk_000021,1
EM07,20861-8_chunk_000049,1
EM07,42287-8_chunk_000100,1
EM07,16515-8_chunk_000012,1
EM07,20861-8_chunk_000010,2
EM07,20861-8_chunk_000064,1
EM07,20861-8_chunk_000018,1
EM07,41256-8_chunk_000110,1
EM08,20788-8_chunk_000102,1
EM08,9439-0_chunk_000170,1
EM08,13695-0_chunk_000071,1
EM08,44297-8_chunk_000029,1
EM08,60071-0_chunk_000004,1
EM08,53121-0_chunk_000284,1
EM08,8203-0_chunk_000078,1
EM08,15106-8_chunk_000015,1
EM08,40619-8_chunk_000409,1
EM08,29104-8_chunk_000109,1
EM08,15365-8_chunk_000045,1
EM08,40619-8_chunk_000581,1
EM08,50606-0_chunk_000073,1
EM08,60071-0_chunk_000020,1
EM08,25551-8_chunk_000044,1
EM08,40619-8_chunk_000394,1
EM08,4309-0_chunk_000169,1
EM08,8203-0_chunk_000362,1
EM08,52485-8_chunk_000281,1
EM08,40058-8_chunk_000017,1
EM08,39293-0_chunk_000147,1
EM08,26294-8_chunk_000087,1
EM08,53121-0_chunk_000282,1
EM08,53792-8_chunk_000085,1
EM08,4309-0_chunk_000228,1
EM08,14943-8_chunk_000121,1
EM08,12088-8_chunk_000346,1
EM08,44901-0_chunk_000030,1
EM08,59553-8_chunk_000470,1
EM08,51954-0_chunk_000054,1
EM08,4593-0_chunk_000190,1
EM08,46859-8_chunk_000092,1
EM08,15365-8_chunk_000040,1
EM08,39822-0_chunk_000202,1
EM08,51954-0_chunk_000035,1
EM08,13415-8_chunk_000115,1
EM08,22757-8_chunk_000205,1
EM08,19549-8_chunk_000260,0
EM08,43904-0_chunk_000095,1
EM08,31667-8_chunk_000011,1
EM08,31858-8_chunk_000120,1
EM08,15365-8_chunk_000086,1
EM08,22372-8_chunk_000054,1
EM08,30108-8_chunk_000127,1
EM08,49954-0_chunk_000324,0
EM08,60071-0_chunk_000047,1
EM08,17377-8_chunk_000002,1
EM08,23609-8_chunk_000056,1
EM08,23609-8_chunk_000055,1
EM08,62175-0_chunk_000204,1
EM08,59553-8_chunk_000874,1
AT01,65900-0_chunk_000177,1
AT01,41259-0_chunk_000096,1
AT01,27449-8_chunk_000097,1
AT01,65900-0_chunk_000195,1
AT01,13295-8_chunk_000111,2
AT01,41259-0_chunk_000000,1
AT01,62175-0_chunk_000188,1
AT01,26995-0_chunk_000061,1
AT01,26950-8_chunk_000132,2
AT01,9439-0_chunk_000209,1
AT01,63088-0_chunk_000288,1
AT01,41259-0_chunk_000009,1
AT01,40492-8_chunk_000033,1
AT01,33950-8_chunk_000033,1
AT01,47204-8_chunk_000014,1
AT01,47204-8_chunk_000080,2
AT01,47204-8_chunk_000034,2
AT01,41259-0_chunk_000007,1
AT01,26950-8_chunk_000138,1
AT01,26410-8_chunk_000070,1
AT01,47204-8_chunk_000016,2
AT01,41259-0_chunk_000074,1
AT01,41259-0_chunk_000028,1
AT01,41259-0_chunk_000054,1
AT01,10007-0_chunk_000067,1
AT01,8771-8_chunk_000083,1
AT01,41259-0_chunk_000034,1
AT01,18989-8_chunk_000133,1
AT01,63568-0_chunk_000115,1
AT01,47204-8_chunk_000015,1
AT01,44810-8_chunk_000042,2
AT01,16677-8_chunk_000196,1
AT01,47204-8_chunk_000244,0
AT01,44913-8_chunk_000142,1
AT01,24337-8_chunk_000027,1
AT01,26950-8_chunk_000139,1
AT01,33845-8_chunk_000089,1
AT01,47204-8_chunk_000007,1
AT01,47204-8_chunk_000006,2
AT01,26950-8_chunk_000135,1
AT01,41259-0_chunk_000005,1
AT01,50604-8_chunk_000000,2
AT02,60485-0_chunk_000337,1
AT02,37781-8_chunk_000146,1
AT02,60485-0_chunk_000495,1
AT02,32553-8_chunk_000015,1
AT02,61599-8_chunk_000198,1
AT02,55964-0_chunk_000064,0
AT02,35147-8_chunk_000110,1
AT02,64101-0_chunk_000169,1
AT02,53043-0_chunk_000041,1
AT02,60128-0_chunk_000008,1
AT02,46090-8_chunk_000014,2
AT02,48813-0_chunk_000116,1
AT02,61657-8_chunk_000034,1
AT02,49283-8_chunk_000049,1
AT02,45685-0_chunk_000031,0
AT02,28234-8_chunk_000063,1
AT02,51444-0_chunk_000049,1
AT02,13334-8_chunk_000017,1
AT02,61599-8_chunk_000130,1
AT02,8108-8_chunk_000006,1
AT02,46333-0_chunk_000187,1
AT02,2892-0_chunk_000021,1
AT02,51191-0_chunk_000231,1
AT02,65135-0_chunk_000003,1
AT02,60485-0_chunk_000023,2
AT02,32749-8_chunk_000023,1
AT02,59553-8_chunk_000324,1
AT02,60485-0_chunk_000488,1
AT02,12866-8_chunk_000016,1
AT02,1400-0_chunk_000512,1
AT02,65900-0_chunk_000206,1
AT02,45442-8_chunk_000129,1
AT02,558-0_chunk_000026,1
AT02,6972-0_chunk_000007,1
AT02,27447-8_chunk_000050,1
AT02,60485-0_chunk_000287,1
AT02,19966-8_chunk_000098,1
AT02,53501-8_chunk_000149,1
AT02,60485-0_chunk_000463,1
AT02,60485-0_chunk_000365,1
AT02,60485-0_chunk_000465,1
AT02,11603-8_chunk_000014,1
AT02,50433-0_chunk_000112,1
AT02,43404-8_chunk_000000,1
AT02,28700-8_chunk_000256,1
AT03,60196-8_chunk_000037,1
AT03,33520-8_chunk_000053,1
AT03,8128-0_chunk_000099,1
AT03,11980-8_chunk_000028,1
AT03,36789-8_chunk_000183,1
AT03,57984-0_chunk_000004,1
AT03,5157-8_chunk_000005,1
AT03,33797-0_chunk_000048,1
AT03,50271-0_chunk_000068,1
AT03,11697-8_chunk_000185,1
AT03,11697-8_chunk_000375,1
AT03,61388-0_chunk_000003,1
AT03,13222-8_chunk_000191,1
AT03,50229-0_chunk_000196,1
AT03,44535-0_chunk_000063,1
AT03,29456-8_chunk_000018,0
AT03,38645-0_chunk_000028,1
AT03,6445-8_chunk_000017,1
AT03,51181-0_chunk_000267,1
AT03,8771-8_chunk_000161,1
AT03,21887-8_chunk_000046,1
AT03,14103-8_chunk_000093,1
AT03,42940-8_chunk_000084,1
AT03,6972-0_chunk_000048,1
AT03,55164-0_chunk_000117,1
AT03,1438-0_chunk_000317,1
AT03,41678-8_chunk_000166,1
AT03,33776-8_chunk_000015,1
AT03,40718-0_chunk_000155,1
AT03,62375-0_chunk_000148,1
AT03,55850-0_chunk_000011,1
AT03,38666-8_chunk_000003,1
AT03,51592-0_chunk_000010,1
AT03,876-0_chunk_000001,1
AT03,21070-8_chunk_000142,1
AT03,6972-0_chunk_000038,1
AT03,51207-8_chunk_000079,1
AT03,41628-0_chunk_000130,0
AT03,61510-0_chunk_000236,0
AT03,62343-0_chunk_000002,1
AT03,50557-0_chunk_000057,1
AT03,65385-0_chunk_000041,1
AT03,16554-8_chunk_000246,1
AT03,23363-0_chunk_000000,1
AT03,45368-0_chunk_000711,1
AT03,62344-0_chunk_000019,1
AT03,50719-8_chunk_000040,1
AT03,54050-8_chunk_000164,1
AT03,9876-8_chunk_000182,1
AT03,5396-0_chunk_000444,1
AT04,26861-8_chunk_000068,1
AT04,14972-8_chunk_000002,1
AT04,1709-0_chunk_000218,1
AT04,40387-8_chunk_000004,1
AT04,34462-8_chunk_000174,1
AT04,33889-8_chunk_000026,1
AT04,49504-0_chunk_000142,1
AT04,27683-8_chunk_000020,1
AT04,36085-8_chunk_000031,1
AT04,7058-0_chunk_000202,1
AT04,35387-0_chunk_000042,1
AT04,11980-8_chunk_000021,1
AT04,47463-0_chunk_000239,1
AT04,27874-8_chunk_000206,1
AT04,33889-8_chunk_000059,1
AT04,51404-0_chunk_000066,1
AT04,61366-0_chunk_000070,1
AT04,43818-0_chunk_000115,1
AT04,49566-0_chunk_000018,1
AT04,47463-0_chunk_000128,1
AT04,32749-8_chunk_000002,0
AT04,4309-0_chunk_000028,1
AT04,43818-0_chunk_000184,1
AT04,14103-8_chunk_000051,1
AT04,11134-8_chunk_000066,1
AT04,7291-8_chunk_000083,1
AT04,51086-0_chunk_000121,1
AT04,56348-0_chunk_000020,1
AT04,59674-8_chunk_000017,1
AT04,65900-0_chunk_000252,1
AT04,20745-8_chunk_000001,1
AT04,56660-0_chunk_000019,1
AT04,1438-0_chunk_000099,1
AT04,48495-8_chunk_000049,1
AT04,33411-8_chunk_000189,1
AT04,27250-8_chunk_000038,1
AT04,53625-0_chunk_000334,1
AT04,22358-8_chunk_000046,1
AT04,35524-8_chunk_000043,1
AT04,37179-8_chunk_000038,1
AT04,28240-8_chunk_000019,1
AT04,15603-8_chunk_000277,1
AT04,40175-8_chunk_000122,1
AT04,61235-0_chunk_000125,1
AT04,57558-0_chunk_000104,1
AT04,29600-8_chunk_000008,1
AT04,47463-0_chunk_000162,1
AT04,6445-8_chunk_000061,1
AT04,39508-0_chunk_000257,1
AT05,55626-0_chunk_000206,1
AT05,28530-8_chunk_000112,1
AT05,46474-0_chunk_000433,1
AT05,47279-8_chunk_000155,0
AT05,27401-8_chunk_000047,1
AT05,50057-0_chunk_000007,1
AT05,30940-8_chunk_000019,1
AT05,47463-0_chunk_000049,1
AT05,33797-0_chunk_000013,1
AT05,31217-8_chunk_000178,1
AT05,36022-8_chunk_000141,1
AT05,55626-0_chunk_000335,1
AT05,40853-8_chunk_000290,1
AT05,52211-0_chunk_000157,1
AT05,6970-8_chunk_000138,1
AT05,58421-0_chunk_000065,1
AT05,50881-8_chunk_000199,1
AT05,31858-8_chunk_000408,1
AT05,10592-8_chunk_000015,1
AT05,9936-8_chunk_000029,0
AT05,40796-0_chunk_000017,1
AT05,58962-0_chunk_000004,1
AT05,61310-0_chunk_000117,1
AT05,37348-8_chunk_000074,1
AT05,40796-0_chunk_000016,1
AT05,18449-8_chunk_000201,1
AT05,31217-8_chunk_000177,1
AT05,40796-0_chunk_000200,1
AT05,9054-8_chunk_000124,0
AT05,30724-0_chunk_000153,1
AT05,55626-0_chunk_000336,1
AT05,65135-0_chunk_000007,1
AT05,42030-8_chunk_000033,1
AT05,6603-8_chunk_000267,1
AT05,50881-8_chunk_000044,1
AT05,47463-0_chunk_000136,1
AT05,2014-0_chunk_000124,1
AT05,58962-0_chunk_000005,1
AT05,65804-0_chunk_000009,0
AT05,33716-8_chunk_000141,0
AT05,30975-8_chunk_000134,1
AT05,24205-8_chunk_000001,1
AT05,64101-0_chunk_000334,1
AT05,47463-0_chunk_000046,1
AT05,48674-8_chunk_000136,1
AT05,53275-0_chunk_000224,1
AT06,40783-8_chunk_000133,1
AT06,44400-8_chunk_000122,1
AT06,17613-0_chunk_000075,1
AT06,22757-8_chunk_000144,1
AT06,40783-8_chunk_000119,1
AT06,57558-0_chunk_000104,1
AT06,40783-8_chunk_000097,1
AT06,40783-8_chunk_000061,1
AT06,36919-8_chunk_000051,1
AT06,40783-8_chunk_000142,1
AT06,24244-8_chunk_000097,1
AT06,24562-8_chunk_000103,1
AT06,27437-8_chunk_000007,1
AT06,43904-0_chunk_000095,1
AT06,40783-8_chunk_000038,1
AT06,58711-0_chunk_000137,1
AT06,40783-8_chunk_000032,1
AT06,57700-0_chunk_000002,1
AT06,16494-8_chunk_000013,1
AT06,40783-8_chunk_000011,1
AT06,32749-8_chunk_000030,1
AT06,32749-8_chunk_000045,1
AT06,53368-0_chunk_000030,1
AT06,43904-0_chunk_000054,1
AT06,56195-0_chunk_000005,1
AT06,6445-8_chunk_000059,1
AT06,1709-0_chunk_000232,0
AT06,32749-8_chunk_000005,1
AT06,36085-8_chunk_000031,1
AT06,32749-8_chunk_000166,1
AT06,60485-0_chunk_000072,1
AT06,46458-8_chunk_000095,1
AT06,17109-8_chunk_000013,1
AT06,48475-0_chunk_000070,1
AT06,40783-8_chunk_000045,1
AT06,35980-0_chunk_000035,1
AT06,47463-0_chunk_000317,1
AT06,40783-8_chunk_000116,1
AT06,40783-8_chunk_000123,1
AT06,16629-8_chunk_000041,1
AT06,41844-8_chunk_000112,1
AT06,33052-8_chunk_000371,1
AT06,36085-8_chunk_000032,1
AT06,35980-0_chunk_000052,1
AT07,10007-0_chunk_000008,1
AT07,34089-8_chunk_000005,1
AT07,32326-8_chunk_000010,1
AT07,66113-0_chunk_000047,1
AT07,55362-0_chunk_000110,1
AT07,17690-8_chunk_000110,1
AT07,44827-8_chunk_000361,1
AT07,57754-0_chunk_000092,1
AT07,33472-8_chunk_000026,1
AT07,33940-8_chunk_000025,2
AT07,12422-8_chunk_000114,1
AT07,23293-0_chunk_000111,1
AT07,54396-0_chunk_000025,1
AT07,32938-8_chunk_000052,1
AT07,61618-0_chunk_000054,2
AT07,55939-0_chunk_000036,1
AT07,66113-0_chunk_000040,1
AT07,33845-8_chunk_000100,1
AT07,21288-8_chunk_000097,1
AT07,6111-0_chunk_000047,1
AT07,65900-0_chunk_000044,1
AT07,35524-8_chunk_000084,1
AT07,10007-0_chunk_000057,2
AT07,51932-8_chunk_000036,1
AT07,60485-0_chunk_000493,2
AT07,47463-0_chunk_000141,1
AT07,49947-0_chunk_000068,1
AT07,13504-8_chunk_000006,1
AT07,33472-8_chunk_000127,1
AT07,37955-8_chunk_000047,1
AT07,18453-8_chunk_000019,1
AT07,7814-0_chunk_000102,1
AT07,37293-8_chunk_000219,1
AT07,53275-0_chunk_000861,1
AT07,34361-8_chunk_000240,0
AT07,33940-8_chunk_000022,1
AT07,20423-8_chunk_000106,1
AT07,48466-8_chunk_000016,1
AT07,43484-8_chunk_000028,1
AT07,11249-8_chunk_000055,1
AT07,35346-8_chunk_000158,1
AT07,41016-8_chunk_000085,1
AT07,11249-8_chunk_000027,1
AT07,47579-8_chunk_000001,1
AT07,13457-8_chunk_000278,1
AT07,51786-8_chunk_000027,1
AT07,33472-8_chunk_000087,1
AT07,66113-0_chunk_000005,1
AT08,805-8_chunk_000202,1
AT08,57700-0_chunk_000030,1
AT08,41983-8_chunk_000535,0
AT08,42944-8_chunk_000087,1
AT08,35456-8_chunk_000074,1
AT08,58421-0_chunk_000293,1
AT08,57700-0_chunk_000002,1
AT08,44588-0_chunk_000073,1
AT08,55939-0_chunk_000037,1
AT08,57700-0_chunk_000029,1
AT08,22358-8_chunk_000002,1
AT08,15210-8_chunk_000167,1
AT08,57700-0_chunk_000095,1
AT08,57984-0_chunk_000004,0
AT08,55840-0_chunk_000196,1
AT08,22358-8_chunk_000077,1
AT08,48200-8_chunk_000177,1
AT08,53009-0_chunk_000057,1
AT08,1495-0_chunk_000168,1
AT08,30143-8_chunk_000143,1
AT08,57700-0_chunk_000003,1
AT08,59760-0_chunk_000173,1
AT08,41716-8_chunk_000128,0
AT08,22358-8_chunk_000142,1
AT08,39434-8_chunk_000063,1
AT08,63729-0_chunk_000125,1
AT08,8869-8_chunk_000068,2
AT08,13695-0_chunk_000250,1
AT08,57700-0_chunk_000112,1
AT08,57700-0_chunk_000045,1
AT08,23363-0_chunk_000000,1
AT08,35305-8_chunk_000002,1
AT08,650-0_chunk_000111,1
AT08,44336-8_chunk_000048,1
AT08,48728-0_chunk_000026,1
AT08,64662-0_chunk_000045,1
AT08,64662-0_chunk_000303,1
AT08,57700-0_chunk_000072,0
AT08,32409-8_chunk_000070,1
AT08,48124-8_chunk_000101,1
AT08,20745-8_chunk_000189,1
AT08,32062-8_chunk_000287,1
AT08,52972-0_chunk_000046,1
AT08,7814-0_chunk_000092,0
AT08,43404-8_chunk_000044,1
AT08,12330-0_chunk_000018,1
AS01,36492-8_chunk_000146,1
AS01,27789-8_chunk_000073,1
AS01,48758-0_chunk_000240,1
AS01,48758-0_chunk_000261,1
AS01,58534-8_chunk_000077,1
AS01,41727-0_chunk_000269,1
AS01,55158-0_chunk_000118,1
AS01,43487-0_chunk_000190,2
AS01,36444-8_chunk_000064,1
AS01,28571-8_chunk_000038,1
AS01,43487-0_chunk_000008,1
AS01,27562-8_chunk_000380,1
AS01,36492-8_chunk_000086,1
AS01,43487-0_chunk_000158,2
AS01,48758-0_chunk_000275,1
AS01,58753-0_chunk_000035,1
